company_name,position_name,salary,city,work_years,education,advantage,desc,mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天珀,java开发工程师,7k-9k,重庆,1-3年,大专,"五险,双休,帅哥美女多",https://www.lagou.com/jobs/5815484.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
高仙机器人,Java开发工程师,15k-30k,上海,3-5年,本科,"技术强,扁平管理,领导好",https://www.lagou.com/jobs/4813722.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
神州优车集团,java开发工程师,15k-30k,厦门,3-5年,大专,"带薪年假,五险一金,学习培训",https://www.lagou.com/jobs/5205638.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
百事通,JAVA开发工程师,12k-20k,广州,3-5年,本科,"上市公司,福利好,扁平化管理",https://www.lagou.com/jobs/5525891.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国正通汽车集团,JAVA开发工程师,18k-25k,深圳,3-5年,大专,"五险一金,团队活动,午餐车补,绩效激励",https://www.lagou.com/jobs/3908866.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
创际科技,java开发工程师,6k-8k,广州,1-3年,大专,"团队奖金,绩效奖金,双休,年度调薪",https://www.lagou.com/jobs/5810099.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
博创科技,java开发工程师,15k-20k,北京,不限,大专,"java,MySql",https://www.lagou.com/jobs/4186123.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
华住酒店集团,Java工程师,13k-20k,上海,3-5年,本科,"上市公司,五险一金",https://www.lagou.com/jobs/5768104.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
易诚互动,高级java,15k-20k,北京,5-10年,本科,"五险一金,通讯补助,餐补",https://www.lagou.com/jobs/5831025.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
华软科技,高级java工程师,10k-20k,西安,5-10年,本科,"福利多,待遇优,平台给力",https://www.lagou.com/jobs/5466369.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
震坤行,高级java工程师,25k-40k,上海,5-10年,本科,发展空间大,https://www.lagou.com/jobs/5372019.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
众匠,中级java,10k-20k,杭州,3-5年,本科,"出国,带薪年假,五险一金,双休",https://www.lagou.com/jobs/5646143.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
量化派,高级Java工程师,15k-30k,北京,3-5年,本科,技术提升,https://www.lagou.com/jobs/5828925.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
遥望网络,高级java,15k-30k,杭州,3-5年,本科,"五险一金,前景好,晋升空间大",https://www.lagou.com/jobs/5830157.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天阳科技,高级java,20k-25k,北京,5-10年,本科,"五险一金,周末双休,带薪年假,病假",https://www.lagou.com/jobs/5828756.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
岱嘉医学,资深java,13k-25k,上海,1-3年,本科,"外企,自主研发,HIE",https://www.lagou.com/jobs/5825671.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
量投科技,初级Java开发,7k-11k,上海,1-3年,本科,"晋升空间大,扁平化管理,技术大牛多",https://www.lagou.com/jobs/5177416.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美平米,高级java,18k-25k,杭州,5-10年,大专,五险一金/年终奖分红/各种补贴/职级晋升,https://www.lagou.com/jobs/5663583.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
乐刷,高级java开发,20k-35k,深圳,5-10年,本科,"腾讯系平台,福利齐全,激励丰富",https://www.lagou.com/jobs/5251783.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
红火台,中级java,10k-20k,北京,1-3年,学历不限,福利多多,https://www.lagou.com/jobs/5809985.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
量化派,Java 开发leader,30k-50k,北京,5-10年,硕士,"交补,饭补,六险一金",https://www.lagou.com/jobs/5827589.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
百度,JAVA研发工程师,15k-30k,北京,1-3年,本科,"发展前景好,待遇好",https://www.lagou.com/jobs/5832126.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美团点评,Java开发专家,40k-70k,北京,5-10年,本科,"核心平台部门,技术沉淀深厚,团队稳定性强",https://www.lagou.com/jobs/5830319.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新视窗,java开发组长,10k-15k,杭州,3-5年,本科,"租房补贴,节假日礼金,五险一金",https://www.lagou.com/jobs/5826311.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海兴岩,java开发工程师,15k-25k,南京,3-5年,本科,大型项目,https://www.lagou.com/jobs/5831032.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蚂蚁HR,Java开发主管,25k-40k,上海,5-10年,本科,"技术大牛,年轻团队,业务前景好",https://www.lagou.com/jobs/5822473.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海提捺信息科技有限...,java技术经理,25k-30k,成都,5-10年,大专,"出国机会,年底双薪,项目奖金,周末双休",https://www.lagou.com/jobs/5772385.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长投学堂,java技术经理,25k-30k,上海,5-10年,本科,"扁平化管理,,带薪年假,季度团建",https://www.lagou.com/jobs/5559557.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海鲲驰贸易发展有限公司,JAVA开发经理（天津）,20k-25k,天津,5-10年,本科,"团队大牛多,发展空间大,工作氛围好",https://www.lagou.com/jobs/5655164.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
威斯科技,java技术专家,30k-50k,上海,5-10年,本科,"薪酬待遇,福利好,平台机遇,技术挑战",https://www.lagou.com/jobs/5825739.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海中软华腾软件系统有限公司,java,10k-18k,南京,3-5年,本科,"五险一金,年终奖,节假日福利,年假",https://www.lagou.com/jobs/5827882.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海提捺信息科技有限...,java技术经理,20k-30k,武汉,5-10年,大专,"出国机会,年底双薪,项目奖金,周末双休",https://www.lagou.com/jobs/5816634.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
凯捷咨询,对日Java工程师,8k-12k,杭州,1-3年,本科,"六险一金,出国培训机会,弹性工作",https://www.lagou.com/jobs/5831986.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海彦信息科技,java开发工程师,7k-12k,厦门,1-3年,本科,"周末双休,五险一金",https://www.lagou.com/jobs/5827374.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
共睿科技,java开发工程师,12k-16k,南京,3-5年,大专,"五险一金,年底双薪,优秀团队,晋升空间大",https://www.lagou.com/jobs/5820946.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美团点评,Java开发专家-订单,40k-80k,北京,5-10年,本科,"核心平台部门,技术沉淀深厚,团队稳定性强",https://www.lagou.com/jobs/5820031.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
普辉科技,JAVA工程师,14k-25k,成都,5-10年,大专,"五险一金,节日福利,绩效奖,带薪年假",https://www.lagou.com/jobs/5827334.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魅图科技,Java开发工程师,11k-18k,西安,3-5年,本科,"领导很nice,福利好,入职即缴纳社保",https://www.lagou.com/jobs/5828041.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
玖粤科技,Java开发经理,20k-35k,上海,3-5年,本科,"全勤奖,餐补,带薪年假,弹性工作",https://www.lagou.com/jobs/5826670.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
会小二网,java开发工程师,15k-25k,北京,3-5年,本科,"知名VC,行业领先,精英团队,成长空间",https://www.lagou.com/jobs/5833413.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
巴夫洛生态农业科技,java开发工程师,16k-25k,深圳,3-5年,学历不限,月薪16k-25k+项目奖金+年终奖,https://www.lagou.com/jobs/5833306.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海形趣信息科技有限公司,java开发工程师,11k-15k,上海,3-5年,学历不限,"一年两次调薪,零食供应不断",https://www.lagou.com/jobs/5833207.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
神说科技,java开发工程师,20k-40k,深圳,3-5年,本科,"12薪+年终奖+福利,五险一金,等",https://www.lagou.com/jobs/5831171.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美团点评,Java开发专家-营销,40k-80k,北京,5-10年,大专,"核心平台部门,技术沉淀深厚,团队稳定性强",https://www.lagou.com/jobs/5820052.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海提捺信息科技有限...,java技术经理,25k-30k,深圳,5-10年,大专,"出国机会,年底双薪,项目奖金,周末双休",https://www.lagou.com/jobs/5772535.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
普辉科技,java开发工程师,14k-25k,成都,3-5年,大专,"五险一金,节日福利,绩效奖,带薪年假",https://www.lagou.com/jobs/5827864.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
领壹科技,java开发工程师,20k-35k,上海,3-5年,本科,"最新技术,技术氛围",https://www.lagou.com/jobs/5832816.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三度空间,java开发工程师,10k-18k,深圳,3-5年,大专,"周末双休,待遇丰厚,晋升通道,五险一金",https://www.lagou.com/jobs/5832775.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
亿达信息,Java开发工程师,17k-21k,杭州,3-5年,大专,"项目规模大,前卫,薪资优厚",https://www.lagou.com/jobs/5832524.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
传音控股,java开发工程师,13k-20k,深圳,3-5年,本科,"14薪,餐补,下午茶,双休,领导nice",https://www.lagou.com/jobs/5831250.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
保街,java开发工程师,15k-25k,上海,5-10年,本科,"福利待遇,发展前期",https://www.lagou.com/jobs/5830988.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
锐赢企业,java开发工程师,10k-13k,上海,1-3年,大专,平台好,https://www.lagou.com/jobs/5832585.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
幕声文化,java开发工程师,40k-80k,北京,3-5年,本科,"饭补,住房补贴,餐补",https://www.lagou.com/jobs/5831771.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
同创源码,java开发工程师,10k-15k,北京,1-3年,大专,"团队氛围好,行业前景好,发展空间大",https://www.lagou.com/jobs/5832921.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
银平科技,java,9k-14k,南京,1-3年,大专,项目稳定,https://www.lagou.com/jobs/5832625.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付界,Java研发工程师,8k-16k,深圳,3-5年,大专,创业型公司发展平台广阔扁平管理晋升空间大,https://www.lagou.com/jobs/5832073.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
正义网络,java开发工程师,10k-15k,深圳,3-5年,大专,"双休,入职五险一,带薪年假,包住,饭堂",https://www.lagou.com/jobs/5831309.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蝴蝶大数据,Java开发工程师,8k-13k,重庆,3-5年,本科,"年14薪,五险一金,带薪年假,期权股权",https://www.lagou.com/jobs/5830524.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
华信永道,java工程师,5k-10k,昆明,1-3年,本科,12天带薪年假,https://www.lagou.com/jobs/5833424.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
华耀科技,java开发工程师,30k-40k,深圳,3-5年,本科,"福利待遇好,发展晋升空间大",https://www.lagou.com/jobs/5832525.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
国民投资,java开发工程师,25k-40k,杭州,3-5年,本科,"工作氛围好,公司快速发展期",https://www.lagou.com/jobs/5832158.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鼎点艺考,java,12k-20k,杭州,3-5年,大专,"全勤奖,工龄奖,项目奖金",https://www.lagou.com/jobs/5831911.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
合肥杰赛信息科技有限公司,java开发工程师,15k-30k,杭州,5-10年,本科,福利待遇优厚,https://www.lagou.com/jobs/5831812.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
合一网络,java开发工程师,8k-10k,东莞,3-5年,大专,五险一金,https://www.lagou.com/jobs/5831737.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
隼目科技,java开发工程师,7k-11k,杭州,1-3年,本科,"五险一金,周末双休,技能培训,岗位晋升",https://www.lagou.com/jobs/5831296.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中科建友,Java开发工程师,9k-16k,深圳,3-5年,本科,周末双休,https://www.lagou.com/jobs/5830787.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
科大国创,java开发工程师,5k-10k,合肥,1-3年,本科,上市公司,https://www.lagou.com/jobs/5828572.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北京久屋,Java开发工程师,9k-12k,成都,3-5年,本科,五险一金,https://www.lagou.com/jobs/5831511.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
润通市场,java开发工程师,8k-9k,成都,1-3年,本科,"绩效奖金,通讯,交通,餐饮补贴,五险一金",https://www.lagou.com/jobs/5831163.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
数式科技,java开发工程师,10k-15k,杭州,1-3年,本科,"有上升空间,弹性工作,扁平化管理",https://www.lagou.com/jobs/5830462.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中电积至（海南）信息技术有限公司北京分公司,java工程师,9k-18k,北京,1-3年,本科,90后团队欢迎你的加入,https://www.lagou.com/jobs/5833359.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
昂林科技,Java开发工程师,10k-18k,北京,3-5年,本科,"六险一金,弹性工作！",https://www.lagou.com/jobs/5833203.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宁波工业互联网研究院,java开发工程师,8k-15k,宁波,1-3年,本科,"扁平化管理,氛围活跃",https://www.lagou.com/jobs/5829154.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
航天科技,Java开发工程师,5k-8k,成都,1年以下,大专,"周末双休,9:30—17:30,五险一金",https://www.lagou.com/jobs/5831904.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
恒森联,java开发工程师,8k-10k,厦门,1-3年,本科,"国际化公司,扁平管理,发展空间大",https://www.lagou.com/jobs/5828224.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天源迪科,java开发工程师,8k-10k,合肥,3-5年,本科,节日福利五险一金年底双薪绩效奖金定期体检,https://www.lagou.com/jobs/5821574.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埃林哲,java后端,10k-20k,郑州,1-3年,大专,"不加班,做五休二,薪资高,web开发",https://www.lagou.com/jobs/5831521.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
秋睦科技,Java开发工程师,6k-9k,成都,1-3年,大专,"五险一金,带薪年假,周末双休",https://www.lagou.com/jobs/5831200.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小棒农服,java开发工程师,10k-13k,北京,3-5年,学历不限,"发展前景好,遍享中国牛羊肉,股权激励",https://www.lagou.com/jobs/5830356.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
墨锋科技,java开发工程师,7k-10k,广州,1-3年,本科,"五险一金,社保,技术氛围浓烈",https://www.lagou.com/jobs/5830443.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
东海论坛（北京研发中心）,java开发工程师,12k-20k,北京,3-5年,学历不限,·~~,https://www.lagou.com/jobs/5830226.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
拓链,java,14k-21k,上海,3-5年,本科,区块链,https://www.lagou.com/jobs/5827150.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
有物智能,java,6k-8k,临沂,1-3年,大专,"五险一金,氛围良好,技术独立",https://www.lagou.com/jobs/5824425.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
苏州泰克赛威,java开发工程师,10k-15k,苏州,3-5年,大专,"团队氛围融,,人性化管理,,公司成长快",https://www.lagou.com/jobs/5829691.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
青岛赢信慧通,java开发工程师,5k-8k,青岛,3-5年,大专,"五险一金,双休,补助",https://www.lagou.com/jobs/5824637.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
网酒网,Java开发工程师,20k-35k,苏州,5-10年,本科,"高薪资,高福利",https://www.lagou.com/jobs/5826660.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
亿立特,java开发工程师,25k-50k,深圳,5-10年,本科,薪资可谈,https://www.lagou.com/jobs/5828028.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
摩八科技,java开发工程师,8k-12k,合肥,3-5年,学历不限,"年底双薪,项目奖励,中餐",https://www.lagou.com/jobs/5825864.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天源迪科,java开发工程师,8k-10k,合肥,3-5年,本科,节日福利五险一金年底双薪绩效奖金定期体检,https://www.lagou.com/jobs/5821560.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南拍拍看信息技术有限公司,java开发工程师,20k-30k,苏州,5-10年,本科,"高薪资,福利好",https://www.lagou.com/jobs/5822926.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
品见智能,Java,20k-30k,上海,5-10年,本科,"弹性工作,年底双薪,大牛团队,带薪年假",https://www.lagou.com/jobs/5826753.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
食行生鲜,java开发,10k-17k,苏州,1-3年,大专,"电商新零售,行业独角兽",https://www.lagou.com/jobs/5823277.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
船邦,Java开发工程师,10k-15k,佛山,3-5年,本科,"五险一金,年终奖金,法定假期福利",https://www.lagou.com/jobs/5823455.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
安雅,Java开发工程师,10k-15k,厦门,3-5年,本科,"福利待遇好,办公氛围好",https://www.lagou.com/jobs/5830096.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
瑞勤数据,java开发工程师,12k-18k,杭州,3-5年,本科,12天年假,https://www.lagou.com/jobs/5829615.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中海创新,java,8k-10k,西安,3-5年,大专,"双休,五险一金",https://www.lagou.com/jobs/5827850.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新南方影视,java开发工程师,10k-15k,武汉,3-5年,本科,新沿技术,https://www.lagou.com/jobs/5827126.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
瑞幸咖啡,java研发工程师,8k-12k,厦门,应届毕业生,本科,"独角兽企业,发展前景好,氛围好",https://www.lagou.com/jobs/5820783.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
隆基信息,java开发工程师,9k-17k,大连,3-5年,大专,"福利待遇完善,技术前沿,大平台有发展",https://www.lagou.com/jobs/5823620.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
易隆软件,Java开发工程师,5k-10k,惠州,1-3年,大专,"双休,环境轻松,企业发展空间大,带薪年假",https://www.lagou.com/jobs/5822631.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海万科技,java开发工程师,10k-15k,深圳,3-5年,本科,"五险一金,朝九晚六",https://www.lagou.com/jobs/5819149.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
爱途科技,java开发工程师,7k-10k,大连,3-5年,学历不限,长期稳定,https://www.lagou.com/jobs/5826569.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鹰眼科技,java开发工程师,10k-15k,杭州,3-5年,大专,五险一金+双休,https://www.lagou.com/jobs/5828240.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天源迪科,java开发工程师,8k-10k,合肥,3-5年,本科,节日福利五险一金年底双薪绩效奖金定期体检,https://www.lagou.com/jobs/5821592.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
爱途科技,java开发工程师,7k-10k,大连,3-5年,学历不限,长期稳定,https://www.lagou.com/jobs/5826569.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鹰眼科技,java开发工程师,10k-15k,杭州,3-5年,大专,五险一金+双休,https://www.lagou.com/jobs/5828240.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
摩八科技,java开发工程师,8k-12k,合肥,3-5年,学历不限,"年底双薪,项目奖励,中餐",https://www.lagou.com/jobs/5825864.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
央迈科技,Java开发工程师,4k-8k,银川,1-3年,大专,"高手带领,五险一金,定期团建,人情味浓",https://www.lagou.com/jobs/5825307.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
皙印,Java开发工程师,15k-25k,厦门,3-5年,本科,薪资10K-18k/月年终13薪,https://www.lagou.com/jobs/5824292.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
瑞幸咖啡,java开发工程师,8k-12k,厦门,应届毕业生,本科,"五险一金,技术氛围好,发展空间大",https://www.lagou.com/jobs/5820564.html,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
